dia_semana=quinta-feira;br=101.0;km=252.9;municipio=SERRA;causa_acidente=Falta de Atenção à Condução;tipo_acidente=Colisão transversal;classificacao_acidente=Com Vítimas Feridas;fase_dia=Plena Noite;sentido_via=Decrescente;condicao_metereologica=Nublado;tipo_pista=Simples;tracado_via=Reta;uso_solo=Não;pessoas=2;mortos=0;feridos_leves=0;feridos_graves=1;ilesos=1;ignorados=0;feridos=1;veiculos=2
dia_semana=quinta-feira;br=101.0;km=130.5;municipio=LINHARES;causa_acidente=Falta de Atenção à Condução;tipo_acidente=Tombamento;classificacao_acidente=Com Vítimas Feridas;fase_dia=Pleno dia;sentido_via=Decrescente;condicao_metereologica=Nublado;tipo_pista=Simples;tracado_via=Reta;uso_solo=Não;pessoas=1;mortos=0;feridos_leves=1;feridos_graves=0;ilesos=0;ignorados=0;feridos=1;veiculos=1
dia_semana=quinta-feira;br=262.0;km=49.0;municipio=MARECHAL FLORIANO;causa_acidente=Agressão Externa;tipo_acidente=Danos eventuais;classificacao_acidente=Sem Vítimas;fase_dia=Pleno dia;sentido_via=Decrescente;condicao_metereologica=Céu Claro;tipo_pista=Simples;tracado_via=Reta;uso_solo=Não;pessoas=1;mortos=0;feridos_leves=0;feridos_graves=0;ilesos=1;ignorados=0;feridos=0;veiculos=1
dia_semana=quinta-feira;br=262.0;km=0.2;municipio=VITORIA;causa_acidente=Defeito na Via;tipo_acidente=Queda de ocupante de veículo;classificacao_acidente=Com Vítimas Feridas;fase_dia=Pleno dia;sentido_via=Crescente;condicao_metereologica=Nublado;tipo_pista=Dupla;tracado_via=Não Informado;uso_solo=Sim;pessoas=2;mortos=0;feridos_leves=1;feridos_graves=0;ilesos=0;ignorados=1;feridos=1;veiculos=1
dia_semana=quinta-feira;br=262.0;km=1.4;municipio=CARIACICA;causa_acidente=Falta de Atenção à Condução;tipo_acidente=Colisão transversal;classificacao_acidente=Sem Vítimas;fase_dia=Pleno dia;sentido_via=Crescente;condicao_metereologica=Nublado;tipo_pista=Múltipla;tracado_via=Reta;uso_solo=Sim;pessoas=2;mortos=0;feridos_leves=0;feridos_graves=0;ilesos=1;ignorados=1;feridos=0;veiculos=2
dia_semana=quinta-feira;br=101.0;km=268.0;municipio=SERRA;causa_acidente=Desobediência às normas de trânsito pelo condutor;tipo_acidente=Colisão traseira;classificacao_acidente=Sem Vítimas;fase_dia=Pleno dia;sentido_via=Crescente;condicao_metereologica=Nublado;tipo_pista=Simples;tracado_via=Reta;uso_solo=Sim;pessoas=3;mortos=0;feridos_leves=0;feridos_graves=0;ilesos=3;ignorados=0;feridos=0;veiculos=2
dia_semana=sexta-feira;br=262.0;km=165.7;municipio=IBATIBA;causa_acidente=Defeito Mecânico no Veículo;tipo_acidente=Colisão com objeto estático;classificacao_acidente=Com Vítimas Feridas;fase_dia=Pleno dia;sentido_via=Crescente;condicao_metereologica=Nublado;tipo_pista=Simples;tracado_via=Reta;uso_solo=Não;pessoas=3;mortos=0;feridos_leves=2;feridos_graves=0;ilesos=1;ignorados=0;feridos=2;veiculos=2
dia_semana=sexta-feira;br=262.0;km=6.7;municipio=CARIACICA;causa_acidente=Falta de Atenção à Condução;tipo_acidente=Colisão traseira;classificacao_acidente=Com Vítimas Feridas;fase_dia=Pleno dia;sentido_via=Decrescente;condicao_metereologica=Céu Claro;tipo_pista=Múltipla;tracado_via=Reta;uso_solo=Sim;pessoas=2;mortos=0;feridos_leves=1;feridos_graves=0;ilesos=1;ignorados=0;feridos=1;veiculos=2
dia_semana=sexta-feira;br=101.0;km=40.0;municipio=CONCEICAO DA BARRA;causa_acidente=Defeito Mecânico no Veículo;tipo_acidente=Tombamento;classificacao_acidente=Com Vítimas Feridas;fase_dia=Anoitecer;sentido_via=Crescente;condicao_metereologica=Nublado;tipo_pista=Simples;tracado_via=Desvio Temporário;uso_solo=Não;pessoas=1;mortos=0;feridos_leves=1;feridos_graves=0;ilesos=0;ignorados=0;feridos=1;veiculos=1
dia_semana=sexta-feira;br=101.0;km=288.0;municipio=CARIACICA;causa_acidente=Defeito Mecânico no Veículo;tipo_acidente=Queda de ocupante de veículo;classificacao_acidente=Com Vítimas Feridas;fase_dia=Pleno dia;sentido_via=Decrescente;condicao_metereologica=Nublado;tipo_pista=Dupla;tracado_via=Reta;uso_solo=Sim;pessoas=2;mortos=0;feridos_leves=2;feridos_graves=0;ilesos=0;ignorados=0;feridos=2;veiculos=1
